entry_time,direction,entry,entry_deal,entry_comment,exit_time,exit,exit_deal,profit,exit_comment,report,split,is_grid,is_trend,feature_time,entry_hour,entry_weekday,profit_positive,side,setup,adx,rsi,atr,choppiness,efficiency,ema_gap_atr,di_gap,vwap_deviation_atr,trend_distance_atr,higher_ema_up,higher_ema_down
2024-11-14 06:05:00,SELL,2559.72,44,Trend sell v7: candle-confirme,2024-11-14 06:51:40,2564.18,45,-4.46,sl 2564.18,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-14 14:05:00,6,Thursday,False,SELL,trend,37.474534618541426,34.937651163183205,3.157623171384999,49.43044492521268,0.44939271255059865,3.554246404795563,12.390124355436436,-7.578796493877957,1.7797020265746912,False,True
2024-11-20 02:10:00,BUY,2636.32,46,Trend buy v7: candle-confirmed,2024-11-20 03:01:40,2639.89,47,3.57,tp 2639.89,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-20 10:10:00,2,Wednesday,True,BUY,trend,40.71566921919324,76.27866487253503,1.8860495474392804,49.51208143808348,0.525597269624568,1.5071118010309732,26.126197331408193,4.267355182734563,2.0987712628409114,True,False
2024-11-22 20:05:00,BUY,2708.39,48,Trend buy v7: candle-confirmed,2024-11-22 21:04:20,2708.69,49,0.3,sl 2708.69,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-23 04:05:00,20,Friday,True,BUY,trend,34.80580390413906,72.06768747097291,3.6642418319022614,37.895716288461955,0.603416264389171,1.6019775949138868,16.909715884251526,2.5518498241870775,1.7674489896867451,True,False
2024-12-02 04:20:00,SELL,2628.55,50,Trend sell v7: candle-confirme,2024-12-02 05:19:20,2628.25,51,0.3,sl 2628.25,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-12-02 12:20:00,4,Monday,True,SELL,trend,68.369804879594,32.1239204524087,6.113070051607886,43.316565124177615,0.42054143418062295,1.2298877724157251,32.482982148023204,-0.9790125114478602,1.8824501826287465,False,True
2024-12-05 18:30:00,SELL,2637.37,52,Trend sell v7: candle-confirme,2024-12-06 03:10:40,2618.25,53,19.12,tp 2618.25,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-12-06 02:30:00,18,Thursday,True,SELL,trend,37.5297368613595,39.702341785864576,4.972419686628922,49.44224967536355,0.3581280788177379,0.5880194692566533,12.248977830568013,-0.5373101176738776,0.9692181103908979,False,True
2024-12-09 09:30:00,BUY,2647.5,54,Trend buy v7: candle-confirmed,2024-12-09 09:37:40,2647.8,55,0.3,sl 2647.80,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-12-09 17:30:00,9,Monday,True,BUY,trend,30.537702063332972,79.46873941590036,3.2316514541365784,36.72062086720595,0.6177317213586532,0.6556351974546726,29.037869963010614,2.15504226772055,2.0933765704939002,True,False
2024-12-30 13:00:00,SELL,2610.51,56,Trend sell v7: candle-confirme,2024-12-30 13:11:40,2613.73,57,-3.22,sl 2613.73,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-12-30 21:00:00,13,Monday,False,SELL,trend,45.321184935986246,43.22885376734526,2.9347377016780873,58.222652756958595,0.19469026548672605,1.0903770027079591,23.551250893113135,-2.2429690530850133,0.8921884841969182,False,True
2025-01-15 22:15:00,BUY,2696.05,58,Trend buy v7: candle-confirmed,2025-01-16 02:09:40,2692.97,59,-3.08,sl 2692.97,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-01-16 06:15:00,22,Wednesday,False,BUY,trend,41.91272861257351,69.96198413806042,2.4126456646198124,55.91092582236146,0.4579579579579455,1.8539227391074546,15.765547332021082,3.748473840105893,1.7274725842097607,True,False
2025-01-27 06:35:00,SELL,2756.96,60,Trend sell v7: candle-confirme,2025-01-27 09:42:40,2752.46,61,4.5,sl 2752.46,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-01-27 14:35:00,6,Monday,True,SELL,trend,38.7159327662915,25.723146353648985,2.863853918812343,38.46118492548194,0.588699626090557,1.666364634941394,23.06642554551785,-2.2307257894684107,2.203461713498926,False,True
2025-02-24 21:15:00,BUY,2950.05,62,Trend buy v7: candle-confirmed,2025-02-25 01:13:40,2950.35,63,0.3,sl 2950.35,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-02-25 05:15:00,21,Monday,True,BUY,trend,28.574090778369253,58.962663422733954,2.9621392143445657,41.30832265702322,0.4909763998149035,0.5984943594870095,15.338130209308213,1.803662168531694,0.8308689262416853,True,False
2025-02-27 06:10:00,SELL,2904.77,64,Trend sell v7: candle-confirme,2025-02-27 07:18:40,2893.01,65,11.76,tp 2893.01,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-02-27 14:10:00,6,Thursday,True,SELL,trend,52.14095431781621,22.093117268396483,2.9310549255665466,45.71303690967004,0.5263653483992331,0.5659129811440327,32.52485209062456,-1.540808502166537,2.129009336153188,False,True
2025-03-03 14:05:00,BUY,2876.19,66,Trend buy v7: candle-confirmed,2025-03-03 15:06:40,2872.08,67,-4.11,sl 2872.08,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-03-03 22:05:00,14,Monday,False,BUY,trend,31.991240660070062,67.37670944626973,2.995261561888444,48.77169765825674,0.3931623931623915,1.200751721775951,23.30000467795704,2.318180307394199,1.5624215800099222,True,False
2025-04-04 12:45:00,SELL,3088.13,68,Trend sell v7: candle-confirme,2025-04-04 13:03:20,3095.49,69,-7.36,sl 3095.49,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-04-04 20:45:00,12,Friday,False,SELL,trend,33.947252772741464,46.02789749095813,6.400789208735246,46.06904232897525,0.31673151750972706,1.006862534525006,7.846506592528922,-1.726501645118178,0.5952401244850725,False,True
2025-04-07 18:15:00,SELL,2984.73,70,Trend sell v7: candle-confirme,2025-04-07 22:37:40,2978.83,71,5.9,sl 2978.83,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-04-08 02:15:00,18,Monday,True,SELL,trend,39.73406506145654,27.507278350335923,15.951689693858976,52.853611322042866,0.39356787491116507,0.5480205873921327,19.751476137387748,-1.4578059083829138,1.715427461420152,False,True
2025-04-08 22:40:00,SELL,2976.97,72,Trend sell v7: candle-confirme,2025-04-08 22:53:40,2985.61,73,-8.64,sl 2985.61,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-04-09 06:40:00,22,Tuesday,False,SELL,trend,35.01150565195081,36.960707121596194,6.672752362012753,52.84575743354421,0.36119647613194616,1.068112760721974,16.89452104932611,-2.4383140348649457,1.1934852616142526,False,True
2025-04-22 22:35:00,SELL,3368.56,74,Trend sell v7: candle-confirme,2025-04-23 01:05:40,3323.58,75,44.98,tp 3323.58,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-04-23 06:35:00,22,Tuesday,True,SELL,trend,49.07297904215168,26.782724894028448,11.140424393366732,49.439299110884406,0.4021272243812649,2.0036931328071357,32.7582166717615,-3.064951594262642,2.170045721800923,False,True
2025-04-23 18:20:00,SELL,3275.19,76,Trend sell v7: candle-confirme,2025-04-23 19:20:00,3291.68,77,-16.49,Max loss R close,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-04-24 02:20:00,18,Wednesday,False,SELL,trend,41.666947375947466,32.39544056299006,14.789226040335063,40.305986936663395,0.43663785175648256,1.5458898526960267,23.10502009012582,-0.5428599997560033,1.5236404096026706,False,True
2025-05-01 06:10:00,SELL,3237.21,78,Trend sell v7: candle-confirme,2025-05-01 08:46:40,3236.91,79,0.3,sl 3236.91,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-05-01 14:10:00,6,Thursday,True,SELL,trend,56.61483740170141,22.117236810457285,9.531456852443382,45.36597382696458,0.5881133379405811,2.044921058938816,26.6042076467238,-6.034341125110445,2.5801892294340067,False,True
2025-05-02 21:45:00,SELL,3225.14,80,Trend sell v7: candle-confirme,2025-05-02 23:14:40,3235.92,81,-10.78,sl 3235.92,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-05-03 05:45:00,21,Friday,False,SELL,trend,37.60541378043515,37.80804348894664,7.285465278387956,52.46705361267858,0.3702702702702754,1.011992950769829,13.028041822647998,-2.20113010382519,1.3955746559346343,False,True
2025-05-08 22:05:00,SELL,3304.9,82,Trend sell v7: candle-confirme,2025-05-08 22:45:40,3304.6,83,0.3,sl 3304.60,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-05-09 06:05:00,22,Thursday,True,SELL,trend,59.32984917308346,27.878920252409287,7.138545593414254,39.88326779582639,0.6131826741996234,2.5836738714389593,25.13168173241459,-4.166953971780027,2.209565152426521,False,True
2025-05-12 03:45:00,SELL,3274.47,84,Trend sell v7: candle-confirme,2025-05-12 04:41:40,3274.17,85,0.3,sl 3274.17,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-05-12 11:45:00,3,Monday,True,SELL,trend,57.614594563848364,35.698282509548434,10.050784675940324,35.79569148352115,0.49221093372037145,1.6184694381724867,22.211334244151683,-0.06487240601142137,1.7957986466435394,False,True
2025-05-14 06:15:00,SELL,3229.25,86,Trend sell v7: candle-confirme,2025-05-14 07:33:40,3228.95,87,0.3,sl 3228.95,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-05-14 14:15:00,6,Wednesday,True,SELL,trend,45.90580609750884,19.210631132676625,6.096571608569944,47.68231059316609,0.5825846579129244,0.648615614894332,27.544555300678304,-2.3730176305719493,1.9761226585715579,False,True
2025-05-20 13:45:00,BUY,3236.42,88,Trend buy v7: candle-confirmed,2025-05-20 15:12:40,3236.72,89,0.3,sl 3236.72,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-05-20 21:45:00,13,Tuesday,True,BUY,trend,53.484449866102864,65.96937638731447,4.788422499093911,42.217320986502855,0.49628109771736967,0.7190278409110963,24.346026291596665,2.1934041444507857,1.5707796600733281,True,False
2026-01-08 06:45:00,SELL,4432.05,2,Trend sell v7: candle-confirme,2026-01-08 07:57:40,4427.91,3,4.14,sl 4427.91,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-01-08 14:45:00,6,Thursday,True,SELL,trend,45.43548255491916,18.461975241087174,5.93154371765628,46.60708779606958,0.7151607963246746,1.0266287610776792,25.75511573248572,-2.897702069486559,2.0619807217911275,False,True
2026-03-12 20:35:00,SELL,5111.89,4,Trend sell v7: candle-confirme,2026-03-12 23:30:40,5062.07,5,49.82,tp 5062.07,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-03-13 04:35:00,20,Thursday,True,SELL,trend,63.3892531789606,20.424812013210527,12.942402434190225,47.36218170807419,0.6424196018376545,1.1738526047198679,30.704150087160503,-2.3585032569920856,2.1888433882584213,False,True
2026-03-18 13:05:00,SELL,4989.02,6,Trend sell v7: candle-confirme,2026-03-18 13:35:40,4962.08,7,26.94,tp 4962.08,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-03-18 21:05:00,13,Wednesday,True,SELL,trend,39.280032872422446,38.45959208558163,7.118139795554804,39.25307213502014,0.5425790754258024,0.530409765042409,18.112955193849757,-1.8462181801814637,0.804370928813943,False,True
2026-03-26 22:30:00,SELL,4380.57,8,Trend sell v7: candle-confirme,2026-03-26 23:11:40,4377.34,9,3.23,sl 4377.34,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-03-27 06:30:00,22,Thursday,True,SELL,trend,50.09299031661695,35.31354429759389,16.42910228065901,48.792288687385046,0.4168707482993154,1.7724747384620743,20.515791960782376,-2.593267331720462,1.4007268293452837,False,True
2026-04-09 10:15:00,SELL,4724.37,10,Grid sell: range 2.95 ATR mean,2026-04-09 10:27:40,4710.26,11,14.11,tp 4710.26,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,True,False,2026-04-09 18:15:00,10,Thursday,True,SELL,grid,25.889209743493755,41.018652010506564,13.557162447831164,70.98098293493784,0.0322863084163279,0.6245175479932538,1.250942919338197,-2.0292177574856205,0.6644629318831518,False,True
2026-04-23 07:45:00,SELL,4701.72,12,Trend sell v7: candle-confirme,2026-04-23 08:50:40,4713.35,13,-11.63,sl 4713.35,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-04-23 15:45:00,7,Thursday,False,SELL,trend,47.997695179161504,41.322200454604044,8.162966181825121,45.88747896674039,0.33998005982051904,1.5049482636110965,19.17506155844295,-3.23988346716727,1.0949655417603297,False,True
2026-04-24 07:00:00,SELL,4672.0,14,Trend sell v7: candle-confirme,2026-04-24 07:46:40,4671.7,15,0.3,sl 4671.70,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-04-24 15:00:00,7,Friday,True,SELL,trend,48.10458438173197,28.42531908119865,8.714770610590168,44.101050546241424,0.4293066088840756,1.3090102166913113,24.250902928902985,-4.32025676744811,1.8685024155040444,False,True
2026-04-28 07:05:00,SELL,4667.87,16,Trend sell v7: candle-confirme,2026-04-28 08:30:40,4645.84,17,22.03,tp 4645.84,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-04-28 15:05:00,7,Tuesday,True,SELL,trend,45.52722386146005,32.954870778356224,5.402751164615313,43.850110283812064,0.49012345679012337,1.1398110085755597,24.88118647474779,-2.503243055976589,1.5943434729289863,False,True
2026-05-04 11:00:00,SELL,4578.93,18,Trend sell v7: candle-confirme,2026-05-04 13:06:40,4548.03,19,30.9,tp 4548.03,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-05-04 19:00:00,11,Monday,True,SELL,trend,49.76095515480612,29.83012116380617,8.937550647614108,44.50681860638161,0.5416356877323463,0.9559694042124821,23.76455308164627,-2.5208797979165682,1.6445181971052008,False,True
2026-05-11 03:00:00,SELL,4691.52,20,Trend sell v7: candle-confirme,2026-05-11 03:31:40,4691.22,21,0.3,sl 4691.22,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-05-11 11:00:00,3,Monday,True,SELL,trend,58.581856188147206,25.3222482616508,8.364813387938806,35.90273389825974,0.5843266200849399,0.9565001702951604,38.036804285020956,-0.9341924209781147,2.4653238598876723,False,True
2026-05-15 06:35:00,SELL,4609.12,22,Trend sell v7: candle-confirme,2026-05-15 08:59:40,4560.32,23,48.8,tp 4560.32,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-05-15 14:35:00,6,Friday,True,SELL,trend,60.21067307537153,35.318232944059645,11.080101268985093,50.89034494389386,0.3735350095161808,2.017354913686437,13.84576018125738,-3.7677206817715985,1.3396255829836312,False,True
2026-05-22 23:45:00,SELL,4504.73,24,Trend sell v7: candle-confirme,2026-05-25 01:01:00,4511.84,25,-7.11,sl 4511.84,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-05-23 07:45:00,23,Friday,False,SELL,trend,27.266125842450517,40.45962940676976,5.466895785240598,43.38372261690862,0.5149464184997369,0.8235400431365428,13.69409371081919,-1.1547121620579033,0.9103100952042089,False,True
2026-05-27 10:15:00,SELL,4480.19,26,Trend sell v7: candle-confirme,2026-05-27 11:19:40,4490.29,27,-10.1,sl 4490.29,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-05-27 18:15:00,10,Wednesday,False,SELL,trend,40.227729316582646,37.58695554565046,8.411070576675208,43.75970111290684,0.1634456928838885,0.9368446722820974,20.445733835733677,-2.4167636910827235,1.281411820462209,False,True
2026-05-27 16:00:00,SELL,4438.81,28,Trend sell v7: candle-confirme,2026-05-27 16:46:20,4428.21,29,10.6,sl 4428.21,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-05-28 00:00:00,16,Wednesday,True,SELL,trend,43.05068171630291,26.648256219169127,16.444985706253483,36.68014432353021,0.5046977983452569,1.3511634468264013,27.129369911770915,-0.3370834996363682,2.4936112335093474,False,True
2026-06-08 06:15:00,SELL,4304.69,30,Trend sell v7: candle-confirme,2026-06-08 07:00:40,4319.78,31,-15.09,sl 4319.78,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-06-08 14:15:00,6,Monday,False,SELL,trend,48.937054259622265,32.42600359006681,11.777037829671485,44.526780045745795,0.44843540728115916,2.023068672882233,21.6226211612204,-1.5377388231059925,1.364596961583064,False,True
2026-06-10 07:30:00,SELL,4174.42,32,Trend sell v7: candle-confirme,2026-06-10 08:32:40,4190.58,33,-16.16,sl 4190.58,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-06-10 15:30:00,7,Wednesday,False,SELL,trend,57.295563575340104,29.541763587083906,9.886748143698476,48.710672139760554,0.4494584837545111,3.7831063017382505,15.201280202515287,-8.077939407695991,2.1973120985725565,False,True
2026-06-10 22:05:00,SELL,4096.18,34,Trend sell v7: candle-confirme,2026-06-11 01:06:40,4055.97,35,40.21,tp 4055.97,python\reports\mt5_runs\baseline_m15_aligned_valid_20260101_20260612\baseline_m15_aligned_valid_20260101_20260612_report.htm,valid,False,True,2026-06-11 06:05:00,22,Wednesday,True,SELL,trend,39.05257345798928,20.56069621771222,12.334903818683761,47.413545723196215,0.5811702595688539,2.369260160972326,29.6534987916736,-3.6343513065068893,2.6090018729793027,False,True
